year,energy_kbtu,ghg_tons,dc_floor
2022,9581683.4,701.5,Not Available
2022,8587522,496.6,Not Available
2022,6439601.1,369.6,Not Available
2022,6264919.9,366.3,Not Available
2022,5943920.3,349,Not Available
2022,8398267,498,Not Available
2022,4071040.3,309.4,Not Available
2022,5833975.3,444.6,Not Available
2022,6426861.6,391,Not Available
2022,5081791,336.9,Not Available
2022,7127604.2,521.6,Not Available
2022,7321984.9,560.4,Not Available
2022,5085236.7,297.9,Not Available
2022,3810363.2,218.7,Not Available
2022,2953345,167,Not Available
2022,1056575.1,75.9,Not Available
2022,2058960,120.6,Not Available
2022,3731322,217.7,Not Available
2022,2910721.6,167.5,Not Available
2022,5536541.3,345.1,Not Available
2022,2645563.5,155.4,Not Available
2022,12231391.8,857,Not Available
2022,2775429.6,203.1,Not Available
2022,6334533,383.2,Not Available
2022,4393219.3,254.2,Not Available
2022,2561203.4,148.9,Not Available
2022,95240068.3,7057.3,Not Available
2022,0,0,Not Available
2022,8920684.6,489.2,Not Available
2022,6677439.2,381.2,Not Available
2022,1644353.1,93.3,Not Available
2022,4828905.5,266.8,Not Available
2022,2264294.4,145.9,Not Available
2022,4689148.4,254.7,Not Available
2022,944788832.8,55902.9,Not Available
2022,1076819287,53284.5,Not Available
2022,73514238.9,4981.7,Not Available
2022,95709443.9,7049.5,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,2411874.6,203.9,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,224901958.1,16426.6,Not Available
2022,218537044.3,14247.6,Not Available
2022,4573662.5,384,Not Available
2022,Not Available,Not Available,Not Available
2022,Not Available,0,Not Available
2022,18435171.7,1437.4,Not Available
2022,4126620.1,238.1,Not Available
2022,2790881.2,150.5,Not Available
2022,673850.8,45.9,Not Available
2022,6273812.4,358.1,Not Available
2022,12732723.4,743.6,Not Available
2022,3651948,203.4,Not Available
2022,4983189.6,292.6,Not Available
2022,3095308.6,178.6,Not Available
2022,4296430.1,240.2,Not Available
2022,4257604,243.7,Not Available
2022,4103910,230.4,Not Available
2022,4410007.5,254.9,Not Available
2022,3799676.4,216.7,Not Available
2022,5312058,302.8,Not Available
2022,3980878.4,229.4,Not Available
2022,2469047.6,145.6,Not Available
2022,8123572.6,462.2,Not Available
2022,2127183.6,133.8,Not Available
2022,2261815.6,138.8,Not Available
2022,4080893.3,234.9,Not Available
2022,11831237.7,734.7,Not Available
2022,826986.9,69.9,Not Available
2022,2599239.8,180,Not Available
2022,2729357.4,216.8,Not Available
2022,12496149.5,857.9,Not Available
2022,10089970.3,700.7,Not Available
2022,38030639.8,2258.6,Not Available
2022,6622755.4,471.4,Not Available
2022,3311259.5,202.1,Not Available
2022,21312111.8,1491.4,Not Available
2022,18219419.8,1083,Not Available
2022,6679903.1,509.9,Not Available
2022,13175384.4,807.4,Not Available
2022,7086864.4,570.2,Not Available
2022,27591407.8,1877,Not Available
2022,7508601.3,476.6,Not Available
2022,8568415.3,558.3,Not Available
2022,44731601,3368.6,Not Available
2022,17141110.6,1085.1,Not Available
2022,40595295,2600,Not Available
2022,12736019.6,797.7,Not Available
2022,14867563.5,1008.5,Not Available
2022,30541676,1874.2,Not Available
2022,10197741.9,723.9,Not Available
2022,23908141.2,1697.9,Not Available
2022,25677641.6,1508.7,Not Available
2022,13940672.6,995.6,Not Available
2022,32894064.9,2138,Not Available
2022,18284895.8,1209.6,Not Available
2022,3532715.9,244.8,Not Available
2022,5032307.6,380.1,Not Available
2022,543174.5,43.3,Not Available
2022,3146539.7,234.3,Not Available
2022,4911802.4,309.5,Not Available
2022,3562473.4,235.3,Not Available
2022,6542427.9,412.5,Not Available
2022,5279107.7,339.3,Not Available
2022,3740679.8,249.9,Not Available
2022,7158716.4,467.6,Not Available
2022,1009794,70,Not Available
2022,2558647,156.5,Not Available
2022,30583965.9,2452.9,7436
2022,18061001.2,1184.2,Not Available
2022,280931.2,21.6,Not Available
2022,9972340.8,719.1,Not Available
2022,11206379.5,847.4,Not Available
2022,10444242.7,650.2,Not Available
2022,1865811.3,157.7,Not Available
2022,1576578.9,114.3,Not Available
2022,2839304.6,171.5,Not Available
2022,2332444.8,137.5,Not Available
2022,2630588,165.3,Not Available
2022,3463046.3,224.3,Not Available
2022,4428138.2,335.4,Not Available
2022,4440287.7,320.7,Not Available
2022,3832025.3,219.9,Not Available
2022,6368236,482.9,Not Available
2022,4901991.1,371.4,Not Available
2022,11142756.5,822.5,Not Available
2022,2075602.6,131.9,Not Available
2022,21368739.5,1506.4,Not Available
2022,3473042.9,284.9,Not Available
2022,8628989.8,595.4,Not Available
2022,3217144.9,236.8,Not Available
2022,1853625.6,143.7,Not Available
2022,10396772.5,605.1,Not Available
2022,6521569,408,Not Available
2022,6116524.8,360.2,Not Available
2022,2134275.1,133.1,Not Available
2022,2197359.9,179.4,Not Available
2022,2225140.1,162.7,Not Available
2022,1725650,128.3,Not Available
2022,2079040.7,145.6,Not Available
2022,2301897.9,193.6,Not Available
2022,13238315.9,904.8,Not Available
2022,26082857.9,1485.8,Not Available
2022,9547282.2,536.6,Not Available
2022,3659874.6,270.2,Not Available
2022,2087238.1,124.7,Not Available
2022,3544321.3,233.6,Not Available
2022,7753711.6,445.4,Not Available
2022,8778519.5,513.9,Not Available
2022,5161481.1,304.9,Not Available
2022,4689694.2,266.5,Not Available
2022,5097449,399.9,Not Available
2022,273836.9,23.2,Not Available
2022,1235147,76.9,Not Available
2022,2938893.6,169.7,Not Available
2022,2096379.2,159.4,Not Available
2022,5657291.5,384.7,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,9452494.4,663.1,Not Available
2022,119887195.7,7325.9,Not Available
2022,51309210.7,3801,Not Available
2022,314307265.5,19974.7,Not Available
2022,147465683.5,9472.6,Not Available
2022,6168.9,0.5,Not Available
2022,Not Available,0,Not Available
2022,119887195.7,7325.9,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,2310551.1,135,Not Available
2022,16210284.9,963.1,Not Available
2022,1129514.5,87.5,Not Available
2022,910367.4,61.4,Not Available
2022,1013649.8,85.5,Not Available
2022,130300,6.9,Not Available
2022,3459295.3,251,Not Available
2022,6178432.7,460.6,Not Available
2022,4213871.7,349.3,Not Available
2022,696771,56.3,Not Available
2022,3959703.8,284,Not Available
2022,10405419.4,692.3,Not Available
2022,17012519,989.4,Not Available
2022,14476524.5,829.8,Not Available
2022,3356923.6,194.8,Not Available
2022,4271217.9,250.8,Not Available
2022,2461520.2,144.3,Not Available
2022,1752906,108,Not Available
2022,2968229.8,178.5,Not Available
2022,1265067.7,97.8,Not Available
2022,2803138.4,163.5,Not Available
2022,2423303.5,141.4,Not Available
2022,2532803.9,146.5,Not Available
2022,1539786.2,89.4,Not Available
2022,2438281.9,141.8,Not Available
2022,6644568.9,389.4,Not Available
2022,11495244.3,825,Not Available
2022,3895072.4,260.7,Not Available
2022,171521.2,14.5,Not Available
2022,5532927.5,320.5,Not Available
2022,5179986.4,295.5,Not Available
2022,3975313.5,227.6,Not Available
2022,3453110.4,196.2,Not Available
2022,3153427,184.3,Not Available
2022,4483740.4,258.6,Not Available
2022,4836415.9,274.4,Not Available
2022,3053917.1,176.1,Not Available
2022,3385861.6,194.7,Not Available
2022,3534950.5,201.9,Not Available
2022,1941610.7,112.8,Not Available
2022,4144369.4,244.2,Not Available
2022,3257043.2,188.5,Not Available
2022,3810784,215.6,Not Available
2022,2075357.6,120.4,Not Available
2022,4027282.7,235.3,Not Available
2022,3984490.6,234.8,Not Available
2022,3167994.1,185.8,Not Available
2022,6986969.5,514.7,Not Available
2022,5131604.4,300.1,Not Available
2022,19739903.7,1443,19160
2022,3443153.1,232.8,Not Available
2022,95095375.4,Not Available,Not Available
2022,69082978.2,Not Available,Not Available
2022,8899302.2,639.5,Not Available
2022,21359922.3,Not Available,Not Available
2022,20813979.3,1381.1,Not Available
2022,10760887.1,657.7,Not Available
2022,117922774,9372.3,Not Available
2022,314257890.6,Not Available,Not Available
2022,3219183.3,231.3,Not Available
2022,7479744.4,448,Not Available
2022,1767873.6,139.4,Not Available
2022,2684288.2,219.8,Not Available
2022,3945032.2,298,Not Available
2022,2650928.5,178.5,Not Available
2022,4040008.5,298.9,Not Available
2022,9535969,667.5,Not Available
2022,5055242.8,285.2,Not Available
2022,4407509,244.8,Not Available
2022,3915249.1,225.7,Not Available
2022,2647838,158.9,Not Available
2022,3213156.2,240.7,Not Available
2022,8838786.4,532.8,Not Available
2022,3332121.1,212,Not Available
2022,1928624.3,129.3,Not Available
2022,4341998.3,248.5,Not Available
2022,2903301.7,156.1,Not Available
2022,3560857.2,190.3,Not Available
2022,3002853.7,160.7,Not Available
2022,6434846.5,379.6,Not Available
2022,9877542.8,731.5,Not Available
2022,19645083.2,1119.3,Not Available
2022,4030171,231.5,Not Available
2022,4765036.3,321.7,Not Available
2022,4526172.2,340.7,Not Available
2022,4928742,293.5,Not Available
2022,2261595,146.8,Not Available
2022,4179109.8,321,Not Available
2022,4805502.6,276.8,Not Available
2022,4625128.1,274.9,Not Available
2022,1740579.1,101.5,Not Available
2022,2493601.7,187.6,Not Available
2022,2706038,167.2,Not Available
2022,6896435.9,423.3,Not Available
2022,1314498,97.5,Not Available
2022,811409.4,67.3,Not Available
2022,8914368.8,493.2,Not Available
2022,6582720.7,363,Not Available
2022,2129328.9,113.9,Not Available
2022,3443134.2,192.4,Not Available
2022,5921349.4,336.8,Not Available
2022,2965395.6,197.6,Not Available
2022,1212979.4,100.4,Not Available
2022,747309.9,63.2,Not Available
2022,936014,79.1,Not Available
2022,385660.1,27.1,Not Available
2022,3244175.9,229.3,Not Available
2022,465536.7,39.4,Not Available
2022,15562865.2,1055.1,Not Available
2022,3354461.6,231.5,Not Available
2022,15052982.9,816.4,Not Available
2022,6955036.7,415.3,Not Available
2022,4922309,354.9,Not Available
2022,3698347.5,205.9,Not Available
2022,2754282.9,216.7,Not Available
2022,2104997.2,168.9,Not Available
2022,2689647.4,212.1,Not Available
2022,305278.5,25.8,Not Available
2022,1684089.9,110.4,Not Available
2022,15100902.7,854.6,Not Available
2022,21256335.7,1216.2,Not Available
2022,29320789.7,1774.8,Not Available
2022,14704381.4,866.7,Not Available
2022,4756020.1,273.5,Not Available
2022,4562799.2,248.7,Not Available
2022,6658228.1,392.8,Not Available
2022,8153630.2,483.2,Not Available
2022,1530477.3,117.1,Not Available
2022,2771270.4,171.5,Not Available
2022,2878651.2,81.3,Not Available
2022,5287968.2,307,Not Available
2022,1672621,96,Not Available
2022,1896270,106.6,Not Available
2022,6368010.1,522.8,Not Available
2022,575191454.2,34192.9,196145
2022,26727592.2,2076.2,Not Available
2022,11746874.7,945.3,Not Available
2022,23183600.6,1558.4,Not Available
2022,2377077,127.6,Not Available
2022,6123920.9,358.2,Not Available
2022,3412950.4,201.7,Not Available
2022,2391580.6,138.1,Not Available
2022,3808688.4,220.1,Not Available
2022,2466471.5,144.3,Not Available
2022,2783509.6,159.2,Not Available
2022,2521402,203.2,Not Available
2022,5846557.4,351.2,Not Available
2022,3185064.4,181.5,Not Available
2022,2825168.8,170.2,Not Available
2022,4137773.1,238.9,Not Available
2022,3383265.9,197,Not Available
2022,2778922.5,205.8,Not Available
2022,1778538.7,127.2,Not Available
2022,34504801,2608.8,Not Available
2022,30339279.9,2560,Not Available
2022,100622256.3,7539.3,Not Available
2022,3586230.4,303.2,Not Available
2022,15247375.8,1155.7,Not Available
2022,11973126.5,900.1,Not Available
2022,17888578.2,1236,Not Available
2022,92273077.7,6576.8,Not Available
2022,11847041.1,887.6,Not Available
2022,4722728.5,317.7,Not Available
2022,37973900.5,2782.6,Not Available
2022,95483924.5,6897.7,Not Available
2022,376912.2,31.9,Not Available
2022,19354424.9,1316.8,Not Available
2022,36347093.5,2643.4,Not Available
2022,16992668.6,1326.6,Not Available
2022,4338952.7,322.5,Not Available
2022,1605101.8,122.6,Not Available
2022,3437367.2,289.8,Not Available
2022,3519802.3,297.6,Not Available
2022,2544857.5,207.1,Not Available
2022,2541728.4,214.9,Not Available
2022,1681918.1,142.2,Not Available
2022,3166035.4,238.3,Not Available
2022,8331308.3,612.7,Not Available
2022,2598168.8,195.7,Not Available
2022,2775219.6,196.6,Not Available
2022,2011384.8,140.1,Not Available
2022,6817920.4,511.2,Not Available
2022,8795143.1,608.1,Not Available
2022,6597569,501.2,Not Available
2022,2201137.1,142.4,Not Available
2022,6000807.4,349.3,Not Available
2022,4038171.6,234.9,Not Available
2022,845156,71.2,Not Available
2022,1613444.1,95.2,Not Available
2022,1557550.1,98.5,Not Available
2022,998892.6,65.3,Not Available
2022,1489986.9,84.9,Not Available
2022,12978762.7,728.8,Not Available
2022,3221159.9,177.6,Not Available
2022,4485724.3,258.6,Not Available
2022,8350027,463.7,Not Available
2022,9360985.8,532.1,Not Available
2022,5966248.1,341.4,Not Available
2022,8254838.9,472.6,Not Available
2022,5627746.9,322.3,Not Available
2022,4670488.5,270.3,Not Available
2022,64405791.6,3652.3,Not Available
2022,20706327.7,1220.1,Not Available
2022,3992371.6,241.5,Not Available
2022,2076531.9,156.5,Not Available
2022,4530962.5,273.6,Not Available
2022,3392322.3,194.7,Not Available
2022,4904329.3,362.4,Not Available
2022,11259492.2,770.2,Not Available
2022,6428025.8,368,Not Available
2022,13642876.8,1032,Not Available
2022,12050011.3,758.7,Not Available
2022,36835653.6,2185.8,Not Available
2022,34918142,2084.2,Not Available
2022,80762648.5,5115.5,Not Available
2022,35638365.1,2768.9,Not Available
2022,41968152,3222.8,Not Available
2022,21293557.8,1304.9,Not Available
2022,16360036.9,997.6,Not Available
2022,91179058.2,5672.3,Not Available
2022,17931681.5,1376.7,Not Available
2022,14578449.9,1121,Not Available
2022,40764396.9,2458.8,Not Available
2022,5747702.6,373.4,Not Available
2022,3280072.5,235,Not Available
2022,2904240.3,208.6,Not Available
2022,21304967.3,1431.7,Not Available
2022,6187226.3,373.8,Not Available
2022,4726730.7,349.4,Not Available
2022,2920653.1,184.9,Not Available
2022,261043.8,18.9,Not Available
2022,719195,60.8,Not Available
2022,31853952,2330.8,Not Available
2022,5561730.3,409.2,Not Available
2022,34979047.1,2174.3,Not Available
2022,6299588.5,516.4,Not Available
2022,15252396,1021.2,Not Available
2022,7416460,430.3,Not Available
2022,3875578.2,284.3,Not Available
2022,2822692.9,211.9,Not Available
2022,2745075.2,205.9,Not Available
2022,Not Available,Not Available,Not Available
2022,18660626.5,1375.3,Not Available
2022,15995933.9,1165,Not Available
2022,19848067.7,1462.9,Not Available
2022,1446113.9,90.6,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,834558.2,57.4,Not Available
2022,57607725.2,4639.5,Not Available
2022,4383564.7,320.1,Not Available
2022,7692633.1,461.1,Not Available
2022,6868263.9,499.4,Not Available
2022,29094825.4,1660.8,Not Available
2022,8521898,515.3,Not Available
2022,6863555.3,450.7,Not Available
2022,8980726.9,528.4,Not Available
2022,8068090.1,465.6,Not Available
2022,4893754.2,279.5,Not Available
2022,6446411.7,372.8,Not Available
2022,5100665.9,300.2,Not Available
2022,4544167.1,263.9,Not Available
2022,2210041.8,142.9,Not Available
2022,6462049,375.1,Not Available
2022,5996903.8,353,Not Available
2022,4888604.6,317.6,Not Available
2022,12049153,750.8,Not Available
2022,12986451.5,764.6,Not Available
2022,25037149.4,1717.3,Not Available
2022,15742914.3,1169.8,Not Available
2022,15955881.5,1295.6,Not Available
2022,25547134.1,1888.8,Not Available
2022,10554082.3,587,Not Available
2022,16283814.9,896.5,Not Available
2022,2150113.5,145.8,Not Available
2022,5571414.4,395.6,Not Available
2022,7119963,494.9,Not Available
2022,28217724.2,2185.4,Not Available
2022,2111024.4,178.4,Not Available
2022,7913693.6,539.9,Not Available
2022,Not Available,Not Available,Not Available
2022,9780489.7,746.4,Not Available
2022,5038174.4,380.2,Not Available
2022,1014162.4,85.7,Not Available
2022,8411025.7,492.7,Not Available
2022,15699612,906,Not Available
2022,7148373.9,491,Not Available
2022,12111648.4,976.1,Not Available
2022,3623586.1,252.9,Not Available
2022,1220470.4,90.5,Not Available
2022,5668883,325.4,Not Available
2022,4421848.8,298.6,Not Available
2022,13479248.7,943.4,Not Available
2022,33857557.1,2527.4,Not Available
2022,32756002.3,2495.8,Not Available
2022,56183758.3,4266.9,Not Available
2022,41663671.6,2526.3,Not Available
2022,5890446.4,492.2,Not Available
2022,11172645.7,679.3,Not Available
2022,4619620.8,274.6,Not Available
2022,207763.5,17.6,Not Available
2022,1416983.1,119.8,Not Available
2022,12261859.8,765.7,Not Available
2022,5876569.8,338.1,Not Available
2022,11246746.7,794.7,Not Available
2022,6106126.5,460.6,Not Available
2022,5720660.6,370.4,Not Available
2022,6823132.6,496.8,Not Available
2022,6562404.1,491,Not Available
2022,8077847.4,466.7,Not Available
2022,3586651.4,251.2,Not Available
2022,6884212.2,403.6,Not Available
2022,7362039.3,546.6,Not Available
2022,4616439.4,390.3,Not Available
2022,5531139.7,347.8,Not Available
2022,8045088.2,624.3,Not Available
2022,6855457.6,465,Not Available
2022,15245762.8,1086.2,Not Available
2022,6913477.6,508.7,Not Available
2022,1936751,148.3,Not Available
2022,18937603.4,1201.5,Not Available
2022,15496651.7,960.8,Not Available
2022,19756149.6,1520.5,Not Available
2022,3874423.1,237.3,Not Available
2022,3112828.7,197.2,Not Available
2022,3247924.3,222.9,Not Available
2022,1797607.4,124.2,Not Available
2022,3590653,205.3,Not Available
2022,2891916.7,164.1,Not Available
2022,7729330.5,638.5,Not Available
2022,1779892.6,106.5,Not Available
2022,45898385.9,3456.2,Not Available
2022,28467076.3,2258.9,Not Available
2022,18082397.2,1268.4,Not Available
2022,2818796.3,199.1,Not Available
2022,6877094,529.5,Not Available
2022,2549590.3,187.5,Not Available
2022,904199.2,69.9,Not Available
2022,3202338.1,233.8,Not Available
2022,3578820.5,205.9,Not Available
2022,5657052.6,321,Not Available
2022,6385723.3,366.4,Not Available
2022,3106774.8,233,Not Available
2022,6300995.9,416.1,Not Available
2022,Not Available,Not Available,Not Available
2022,6760704.4,395.6,Not Available
2022,4657069.8,264.8,Not Available
2022,6043133.9,437.8,Not Available
2022,4690217.4,278.2,Not Available
2022,3461284,204.5,Not Available
2022,1210249,93.1,Not Available
2022,133252.4,8.6,Not Available
2022,1829417.9,98.1,Not Available
2022,3062102,163.6,Not Available
2022,4359920,322.8,Not Available
2022,7763163.3,543.7,Not Available
2022,2970859,205.7,Not Available
2022,2938018.1,157.4,Not Available
2022,3694874.7,311.1,Not Available
2022,280991.8,23.8,Not Available
2022,34668666.4,1865.1,Not Available
2022,14086425.9,974.4,Not Available
2022,12601219.1,911.3,Not Available
2022,3564693.8,301.4,Not Available
2022,17184684.7,1220.1,Not Available
2022,3294102.2,176.5,Not Available
2022,150368975.8,11776,23074
2022,11361397.4,929.3,Not Available
2022,51330730.2,3158.2,Not Available
2022,8514146.1,662,Not Available
2022,10040079.3,739.9,Not Available
2022,5567531.5,374.6,Not Available
2022,54078761.4,4196.1,Not Available
2022,7470502.2,474.7,Not Available
2022,8207130.7,646.9,Not Available
2022,3096456.8,228.1,Not Available
2022,2597706.8,210.7,Not Available
2022,21426975.2,1434.3,Not Available
2022,1859905.1,157.2,Not Available
2022,12122247.5,838.2,Not Available
2022,36347862.1,2432.2,Not Available
2022,10214236.4,665.8,Not Available
2022,1245191.1,75.2,Not Available
2022,1459928.7,114.6,Not Available
2022,19523897.7,1542.5,Not Available
2022,19567070.2,1277.1,Not Available
2022,1528751.2,121.8,Not Available
2022,3074718.8,178.7,Not Available
2022,9866879.1,684.7,Not Available
2022,18220942.2,1216.2,Not Available
2022,2909116.9,162.6,Not Available
2022,3138635.2,178,Not Available
2022,2794476.6,202.6,Not Available
2022,2331311.9,140.1,Not Available
2022,6392572.9,532.6,Not Available
2022,6793291.9,501.7,Not Available
2022,129146082.7,9105.9,Not Available
2022,6943156.7,500.4,Not Available
2022,5051588.2,356.6,Not Available
2022,4831222.3,335.3,Not Available
2022,37364314,2554.3,Not Available
2022,6631434.8,449.1,Not Available
2022,9771057.4,662.6,Not Available
2022,6777581.6,470.2,Not Available
2022,5012192.6,372.9,Not Available
2022,2859944.1,240.4,Not Available
2022,10014997.6,668.7,Not Available
2022,4250639,359.4,Not Available
2022,309833.5,26.2,Not Available
2022,758139.6,64.1,Not Available
2022,9789996.2,677.9,Not Available
2022,7432407.5,485.1,Not Available
2022,28642474.7,1852.8,Not Available
2022,29918628.3,2132.6,Not Available
2022,8031448.9,522.6,Not Available
2022,1682472.3,121.6,Not Available
2022,8078246.2,625,Not Available
2022,6388632.6,365.5,Not Available
2022,9310802.5,667.4,Not Available
2022,1620223.6,111.7,Not Available
2022,5570688.4,339.4,Not Available
2022,6594647.8,385.8,Not Available
2022,4798113.3,335.4,Not Available
2022,16232040.2,1123.1,Not Available
2022,250139,21.1,Not Available
2022,5447631.3,311.5,Not Available
2022,4919207.7,380.6,Not Available
2022,4445506.7,280.8,Not Available
2022,74138083.9,4923.1,Not Available
2022,18457044.8,1019.6,Not Available
2022,8383933.5,496.6,Not Available
2022,296619.9,19.5,Not Available
2022,636606,49.7,Not Available
2022,4203246.1,265.4,Not Available
2022,4401937.1,324.4,Not Available
2022,4041895.4,230.6,Not Available
2022,5914403.6,411.7,Not Available
2022,1153441.7,89.4,Not Available
2022,1901442.8,160.7,Not Available
2022,12187052.1,1006.2,Not Available
2022,2360873.6,127.6,Not Available
2022,2654833.9,165.5,Not Available
2022,7822999.4,451.3,Not Available
2022,1624386.3,105.6,Not Available
2022,1417671.5,87.8,Not Available
2022,2521816.3,149.6,Not Available
2022,4820173.4,283.3,Not Available
2022,16088457.4,1232.5,Not Available
2022,4812396.5,361,Not Available
2022,4999207.5,297.9,Not Available
2022,4569112.8,347,Not Available
2022,6586249.8,417.1,Not Available
2022,4524100.8,344,Not Available
2022,4944540.2,288.7,Not Available
2022,13744002.4,784.9,Not Available
2022,5112209.7,389.1,Not Available
2022,10884340.4,620.1,Not Available
2022,6810242.2,424.2,Not Available
2022,7455546.6,559.1,Not Available
2022,11387401.4,671.6,Not Available
2022,3307368.7,188.1,Not Available
2022,3844916.4,287.6,Not Available
2022,4044603.8,305,Not Available
2022,4038034.2,302.5,Not Available
2022,2691202.8,159.9,Not Available
2022,2838527.1,165.4,Not Available
2022,2603155.4,154.8,Not Available
2022,2477747.2,147.2,Not Available
2022,1232724.9,104.2,Not Available
2022,2833571.5,166.3,Not Available
2022,2825168.2,217.2,Not Available
2022,3796535.4,284.4,Not Available
2022,7682672.7,575.4,Not Available
2022,3770254.6,278.4,Not Available
2022,3584044.9,272,Not Available
2022,6706137.8,448.1,Not Available
2022,3625248.6,275.2,Not Available
2022,8344762.9,486.1,Not Available
2022,6296924.8,512.4,Not Available
2022,2605964.2,197.7,Not Available
2022,8217923.3,469.5,Not Available
2022,4321776.9,327.4,Not Available
2022,7922537,486.3,Not Available
2022,299273.3,25.3,Not Available
2022,4398730.5,253.6,Not Available
2022,1605996.9,112.5,Not Available
2022,795000.6,60.8,Not Available
2022,599320.7,44.9,Not Available
2022,2688320.4,155,Not Available
2022,1233795.6,81.6,Not Available
2022,Not Available,0,Not Available
2022,3542615.3,242,Not Available
2022,19532385.7,1326.3,Not Available
2022,10524399.9,774.9,Not Available
2022,11662393.6,731.4,Not Available
2022,12370624.9,865.1,Not Available
2022,4707330.4,323.9,Not Available
2022,3504552.9,249.1,Not Available
2022,1560200,82.9,Not Available
2022,5870188,430.5,Not Available
2022,16972281,1019.8,Not Available
2022,544531.2,46,Not Available
2022,7317244.2,420.6,Not Available
2022,2311883.5,134.6,Not Available
2022,3071359.1,179.6,Not Available
2022,3533509.2,202.2,Not Available
2022,3055450.9,180.2,Not Available
2022,4220261.4,245.1,Not Available
2022,5587431.4,407.1,Not Available
2022,2808692.2,209.7,Not Available
2022,3353769.6,192.9,Not Available
2022,5681454.9,323.3,Not Available
2022,4662573,270.3,Not Available
2022,5825310.1,434.5,Not Available
2022,36989331.1,2657.7,Not Available
2022,38517004.7,3126.7,39830
2022,32418143.5,2442.6,1000
2022,7761258.2,466.3,Not Available
2022,47193661.4,3689.2,Not Available
2022,7421771.3,604.7,2000
2022,35957627.2,2848.7,Not Available
2022,7612685.8,594.3,Not Available
2022,14748101.9,1045.2,Not Available
2022,73179461.5,5452.2,Not Available
2022,24643382.2,1841.5,Not Available
2022,2016225.1,164,Not Available
2022,7519419,566.2,Not Available
2022,5369562.4,412.9,Not Available
2022,74248292.4,5521.5,Not Available
2022,15416303.1,1303.3,Not Available
2022,8226715.7,547.5,Not Available
2022,886911.4,55.4,Not Available
2022,Not Available,Not Available,Not Available
2022,4517453.3,293.1,Not Available
2022,2173470.5,132.5,Not Available
2022,5484903.7,362.5,Not Available
2022,17172851.1,1208.2,Not Available
2022,2387292.1,155.9,Not Available
2022,8921756.3,633.5,Not Available
2022,2627786,222.2,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,3236016.7,196.6,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,Not Available,0,Not Available
2022,1045273.7,74.8,Not Available
2022,665714.1,47.5,Not Available
2022,592668.1,46.5,Not Available
2022,3181247.7,193.8,Not Available
2022,3235498.9,211.3,Not Available
2022,3511025.3,233.6,Not Available
2022,1987201,151.7,Not Available
2022,1827702.2,135.8,Not Available
2022,1134921.7,66.1,Not Available
2022,5338321.6,352.6,Not Available
2022,Not Available,0,Not Available
2022,5891297.2,353.2,Not Available
2022,4166681.3,239.5,Not Available
2022,5245698.7,303.1,Not Available
2022,3288891.4,218,Not Available
2022,3217475.6,192.3,Not Available
2022,2039822.4,122.7,Not Available
2022,1306809.2,77.5,Not Available
2022,1444259.9,95.4,Not Available
2022,1852144.4,109.3,Not Available
2022,738663,43.8,Not Available
2022,465847.4,27.2,Not Available
2022,244485.3,14.5,Not Available
2022,425054.6,27.1,Not Available
2022,713008.5,46.1,Not Available
2022,284096.3,16.6,Not Available
2022,244703.1,15.4,Not Available
2022,3676553.6,277.3,Not Available
2022,26672001.7,1992.4,Not Available
2022,45835797.4,3411.8,Not Available
2022,18198215.8,1281.2,Not Available
2022,2592283.5,194.3,Not Available
2022,1198962.8,81.9,Not Available
2022,2630960.6,151.3,Not Available
2022,4455726.3,335,Not Available
2022,4644243.1,334.2,Not Available
2022,2880329.1,215,Not Available
2022,3654436.3,210.9,Not Available
2022,1544007.1,116.4,Not Available
2022,3219847.5,239.2,Not Available
2022,1721422.1,130.5,Not Available
2022,2781950.1,163.4,Not Available
2022,4695179,353.4,Not Available
2022,3350216.6,199.2,Not Available
2022,2972121.9,223.9,Not Available
2022,3283182.8,248.6,Not Available
2022,4054120.8,306.1,Not Available
2022,1988842.1,144.5,Not Available
2022,2170635.4,169.7,Not Available
2022,1680600.2,132.2,Not Available
2022,1291896.1,79.2,Not Available
2022,62218973.2,3706.2,Not Available
2022,46723812.5,2820.2,Not Available
2022,11134527,653.5,Not Available
2022,3904075.2,234.1,Not Available
2022,10108011.7,613.1,Not Available
2022,14352757.1,861.8,Not Available
2022,11223468.7,678.4,Not Available
2022,7232641.4,420.1,Not Available
2022,11876502.4,690.3,Not Available
2022,11149157.3,661.2,Not Available
2022,11567404.9,684.5,Not Available
2022,16100734.3,948.9,Not Available
2022,16530482.1,979.5,Not Available
