year,energy_kbtu,ghg_tons,dc_floor
2020,2121241.3,135.3,Not Available
2020,3640690.4,211.4,Not Available
2020,8140623,603,Not Available
2020,6744669.8,382.6,Not Available
2020,2920901.5,163,Not Available
2020,2763160.3,152.3,Not Available
2020,4036710.5,223,Not Available
2020,4538956.5,259.8,Not Available
2020,3857620.1,212.1,Not Available
2020,3480535,197.5,Not Available
2020,3723733.1,204.4,Not Available
2020,1058265.9,78.1,Not Available
2020,1084497.3,80,Not Available
2020,667686.9,49.3,Not Available
2020,2014748.6,141,Not Available
2020,638832,38.1,Not Available
2020,1687181.5,93.4,Not Available
2020,1010328,57.9,Not Available
2020,1788196.8,108.8,Not Available
2020,3569648.8,262.1,Not Available
2020,6881947.3,430.5,Not Available
2020,2593810.4,146.3,Not Available
2020,3851625.4,217,Not Available
2020,983225.6,68.2,Not Available
2020,8340626.8,588.5,Not Available
2020,6531630.8,481.7,Not Available
2020,1124905.8,81.3,Not Available
2020,13086364.8,747.8,Not Available
2020,11449522.3,655.2,Not Available
2020,4936760.2,308.7,Not Available
2020,5231583.3,300.8,Not Available
2020,9695436.8,572.2,Not Available
2020,3433025.3,194.8,Not Available
2020,3985728.2,292.4,Not Available
2020,3413656.8,220.1,Not Available
2020,4561052.9,262.9,Not Available
2020,15422801,1002.9,Not Available
2020,3110649.5,229,Not Available
2020,3790283.1,241.2,Not Available
2020,1596818.7,91.8,Not Available
2020,1347750.2,92.1,Not Available
2020,567265.4,40.4,Not Available
2020,2428343.3,142.6,Not Available
2020,3323908.6,190.3,Not Available
2020,2233877,135.6,Not Available
2020,17305127.9,981.1,Not Available
2020,8701927.4,501.3,Not Available
2020,7282614,409.9,Not Available
2020,7236911,410.7,Not Available
2020,7062325,402.6,Not Available
2020,8694252.5,488.2,Not Available
2020,6273006.9,364.4,Not Available
2020,10306544.4,585,Not Available
2020,2680834.7,152.5,Not Available
2020,3717244.7,229,Not Available
2020,2528004.8,144.8,Not Available
2020,762528.3,53.3,Not Available
2020,2248291.7,137.9,Not Available
2020,2878694.9,204.6,Not Available
2020,Not Available,Not Available,Not Available
2020,5154997.1,291.7,Not Available
2020,4593633,259.8,Not Available
2020,5004860.5,288.8,Not Available
2020,4559745.3,259.5,Not Available
2020,6343593.9,358.3,Not Available
2020,3375328.4,189.6,Not Available
2020,2683752.9,156.6,Not Available
2020,4423153.3,246.9,Not Available
2020,7460342.7,424,Not Available
2020,5954258.1,339.8,Not Available
2020,5011867.4,285,Not Available
2020,5826292.1,330,Not Available
2020,Not Available,Not Available,Not Available
2020,Not Available,Not Available,Not Available
2020,4038964,227.4,Not Available
2020,Not Available,Not Available,Not Available
2020,1733539.5,127.9,Not Available
2020,9870186.1,585.4,Not Available
2020,5340608.9,298,Not Available
2020,2658456,151.8,Not Available
2020,1351312,93.8,Not Available
2020,2154450.9,147.4,Not Available
2020,2728673.2,161.6,Not Available
2020,1968256.8,122.5,Not Available
2020,12863850.3,727.6,Not Available
2020,3660340.2,249.2,Not Available
2020,5361062.6,303.7,Not Available
2020,557423,41.1,Not Available
2020,1696693.1,115.5,Not Available
2020,5783427.7,386.8,Not Available
2020,1001955.7,66,Not Available
2020,5523273.7,362.2,Not Available
2020,3581247.6,215.4,Not Available
2020,Not Available,Not Available,Not Available
2020,2519976.8,140.5,Not Available
2020,3339518.2,215.5,Not Available
2020,5229375.3,319.7,Not Available
2020,1474551.8,105.2,Not Available
2020,5802386.8,333.5,Not Available
2020,9511390.2,572.1,Not Available
2020,3497442,257.7,Not Available
2020,4835072.8,275.5,Not Available
2020,885338.2,63.2,Not Available
2020,2956651.6,175.3,Not Available
2020,14212541.3,876.4,Not Available
2020,6782832.2,389.1,Not Available
2020,6991552.8,508.5,Not Available
2020,5399937.6,318.4,Not Available
2020,2117397.7,120.7,Not Available
2020,2915927.9,162.1,Not Available
2020,5502576.4,378.3,Not Available
2020,10312220,760,Not Available
2020,Not Available,Not Available,Not Available
2020,5686145.6,387.6,Not Available
2020,6652180.8,399,Not Available
2020,2100188.3,141.8,Not Available
2020,2606529,182.4,Not Available
2020,3098846.7,213.4,Not Available
2020,2978005.2,194.8,Not Available
2020,2123963.1,137.9,Not Available
2020,3176876.9,232.6,Not Available
2020,4460188.4,329,Not Available
2020,23311490.5,1506.9,Not Available
2020,1945532.8,124.3,Not Available
2020,3890406.6,232.8,Not Available
2020,1926343.4,122.6,Not Available
2020,3508425.9,238.6,Not Available
2020,6542778.6,441.7,Not Available
2020,14732426.6,836.9,Not Available
2020,60775358.3,3631.5,Not Available
2020,27055527.6,1565.5,Not Available
2020,3437948.5,190.4,Not Available
2020,2110779.9,118.6,Not Available
2020,1257009.8,85.7,Not Available
2020,1757872.3,112,Not Available
2020,1290087.9,88.6,Not Available
2020,Not Available,Not Available,Not Available
2020,3645337.5,209.4,Not Available
2020,2755375,157.1,Not Available
2020,3864239.6,215.2,Not Available
2020,2930045.8,166.9,Not Available
2020,665090.4,49.1,Not Available
2020,705083.7,42.1,Not Available
2020,1520845.7,112.2,Not Available
2020,33857066.8,1968.6,Not Available
2020,1566347.2,95.5,Not Available
2020,5673751.7,318.3,Not Available
2020,2207820.4,124.3,Not Available
2020,Not Available,Not Available,Not Available
2020,391359.3,28.9,Not Available
2020,3987323.7,286.7,Not Available
2020,6406475.8,440.9,Not Available
2020,1422149.1,89.4,Not Available
2020,1646348.9,94.5,Not Available
2020,1576461.1,107.5,Not Available
2020,1534462.6,94.6,Not Available
2020,4069224.5,255.1,Not Available
2020,2397915.6,143.2,Not Available
2020,257941.8,19,Not Available
2020,570338.2,42,Not Available
2020,8251576.8,499.7,Not Available
2020,952268.8,59.4,Not Available
2020,2060419.7,116.7,Not Available
2020,863777.2,60.3,Not Available
2020,749924.9,51.9,Not Available
2020,665693.5,45.3,Not Available
2020,4566398.4,270.2,Not Available
2020,2117177.1,156.2,Not Available
2020,3782305.1,215.8,Not Available
2020,2414534.9,138.6,Not Available
2020,3762916.9,222.6,Not Available
2020,17303730.7,1045.9,Not Available
2020,2304420.4,142.9,Not Available
2020,4953706.2,290,Not Available
2020,1478202.6,85.2,Not Available
2020,1670584.4,107.1,Not Available
2020,1569408.7,101.2,Not Available
2020,2886696.5,191.4,Not Available
2020,901272.9,58.3,Not Available
2020,1402417.8,85.3,Not Available
2020,1199089.8,74.7,Not Available
2020,5047672,281.7,Not Available
2020,3549419.2,212,Not Available
2020,3692681.1,257.9,Not Available
2020,1225066.7,90.4,Not Available
2020,2067542.1,131.8,Not Available
2020,1665365.4,97.9,Not Available
2020,3557131.6,198.7,Not Available
2020,2829645.7,158.5,Not Available
2020,3052606.5,171.9,Not Available
2020,Not Available,Not Available,Not Available
2020,3374459,214.2,Not Available
2020,1546908.8,98.5,Not Available
2020,3283791.1,221,Not Available
2020,2645861.7,147.2,Not Available
2020,3808127.2,269,Not Available
2020,3172376.1,182.7,Not Available
2020,1076017.5,74.6,Not Available
2020,5462052.4,309.5,Not Available
2020,3526775.5,232.8,Not Available
2020,6294080,466.7,Not Available
2020,4447230.2,261.4,Not Available
2020,700973.1,47.6,Not Available
2020,1585842.1,114.7,Not Available
2020,3217372.1,186.7,Not Available
2020,3254905.9,235.9,Not Available
2020,3017463.8,173.5,Not Available
2020,6475083.3,363.1,Not Available
2020,3186794.2,179.2,Not Available
2020,7143464,471.5,Not Available
2020,249020.1,14.3,Not Available
2020,2244339.2,151.6,Not Available
2020,630280.2,44.3,Not Available
2020,1391114.1,85.7,Not Available
2020,2996752,189.6,Not Available
2020,2489158.7,154,Not Available
2020,2525454.7,141.6,Not Available
2020,2449532.7,180.7,Not Available
2020,686060.7,41.3,Not Available
2020,3583227.6,203.7,Not Available
2020,1389070.7,83.7,Not Available
2020,2691621.5,197.4,Not Available
2020,881575.9,59.2,Not Available
2020,2131191.4,132.4,Not Available
2020,2892835.7,170.9,Not Available
2020,2522584.3,147.1,Not Available
2020,2667138.8,173.8,Not Available
2020,2210236,148.5,Not Available
2020,1936149.7,132.5,Not Available
2020,10365428,749,Not Available
2020,3158749.4,175.8,Not Available
2020,3291584,183.2,Not Available
2020,1244865.2,92,Not Available
2020,2505381.8,160.3,Not Available
2020,1468058.8,94.8,Not Available
2020,3526870.2,197.6,Not Available
2020,3457691.5,194.8,Not Available
2020,3246917.1,184.1,Not Available
2020,3510541.7,198.8,Not Available
2020,3230071.1,184,Not Available
2020,3338341.2,189.5,Not Available
2020,3489845.5,197.4,Not Available
2020,3228244.5,182.5,Not Available
2020,3321450.4,187.9,Not Available
2020,3464693.3,195.8,Not Available
2020,3041105.3,173.9,Not Available
2020,3638498.1,205.1,Not Available
2020,3398445.4,192,Not Available
2020,3424449.5,193.7,Not Available
2020,3359402.3,191.2,Not Available
2020,3135538.2,177.3,Not Available
2020,3222319.5,182.7,Not Available
2020,3621020.7,203.9,Not Available
2020,3344067,188.5,Not Available
2020,3278922.3,186.2,Not Available
2020,3454619.8,196.2,Not Available
2020,3181558.8,180.5,Not Available
2020,3503288.8,198,Not Available
2020,3309186.1,188,Not Available
2020,3382514.1,190.5,Not Available
2020,3540514.2,202.9,Not Available
2020,3761634,211.9,Not Available
2020,3193982.4,179.9,Not Available
2020,3122488.1,176.5,Not Available
2020,3255367.8,183.5,Not Available
2020,3716969.6,209.7,Not Available
2020,3397997.9,193.7,Not Available
2020,2037045.5,148.5,Not Available
2020,2405122.8,177.8,Not Available
2020,2806969.9,175.4,Not Available
2020,3333964.5,198.5,Not Available
2020,6815441.2,398.9,Not Available
2020,9513858.5,574.8,Not Available
2020,2730107.2,201.4,Not Available
2020,24822922,1625.3,Not Available
2020,1606984.7,103,Not Available
2020,1849932.3,131.5,Not Available
2020,5070299.9,364.7,Not Available
2020,9520137.2,546.3,Not Available
2020,3094805.6,179.1,Not Available
2020,927592.3,66.4,Not Available
2020,2400802.8,166.9,Not Available
2020,983215.3,69.5,Not Available
2020,Not Available,Not Available,Not Available
2020,3151702.7,199.8,Not Available
2020,5343148.5,305.5,Not Available
2020,3005391.7,181.1,Not Available
2020,1891928.8,123.8,Not Available
2020,Not Available,Not Available,Not Available
2020,4562555.7,286.6,Not Available
2020,Not Available,Not Available,Not Available
2020,3350802.5,243.1,Not Available
2020,9091595.8,670.1,Not Available
2020,8722160.1,643.6,Not Available
2020,12202129.8,724.7,Not Available
2020,4192097.7,241.5,Not Available
2020,2835715,178.6,Not Available
2020,802144,52.7,Not Available
2020,1090775.6,71.3,Not Available
2020,1209539.5,77.7,Not Available
2020,1868185.7,120.6,Not Available
2020,3187884.6,193.7,Not Available
2020,1062129.2,72.3,Not Available
2020,3101745.7,204.8,Not Available
2020,3367292.6,204.1,Not Available
2020,2237472.7,129.8,Not Available
2020,3554138.3,203.8,Not Available
2020,2277704.9,128.1,Not Available
2020,847619.8,57.8,Not Available
2020,2605006.2,158.9,Not Available
2020,3808102.9,219.1,Not Available
2020,3994618.8,267.9,Not Available
2020,524695.9,32.3,Not Available
2020,4036567.3,297.8,Not Available
2020,9225623.1,606.6,Not Available
2020,1002820.7,68.8,Not Available
2020,1191123.3,77.3,Not Available
2020,1409784.7,92,Not Available
2020,2429803.8,157.4,Not Available
2020,2056432.1,123.5,Not Available
2020,4096802.5,241.6,Not Available
2020,3896470.4,251.6,Not Available
2020,3408459.8,213,Not Available
2020,581500.5,40.4,Not Available
2020,1851412,125.3,Not Available
2020,4882944.6,272.5,Not Available
2020,1365603,91.5,Not Available
2020,8840801.7,510.5,Not Available
2020,4888568.8,272.3,Not Available
2020,4937333.3,276.7,Not Available
2020,106606,7.9,Not Available
2020,2962650.7,167.7,Not Available
2020,2722785.4,163.8,Not Available
2020,Not Available,Not Available,Not Available
2020,1948872.1,108.5,Not Available
2020,911982.8,58.8,Not Available
2020,11324676.6,803.4,Not Available
2020,703510.9,47,Not Available
2020,2111289,128.1,Not Available
2020,5829042.2,343.1,Not Available
2020,3469455.3,213.6,Not Available
2020,3722941.2,273.5,Not Available
2020,3848373.7,283.7,Not Available
2020,3316910.8,244,Not Available
2020,7455364.9,440.2,Not Available
2020,601955.3,40.9,Not Available
2020,794521.4,56.8,Not Available
2020,636859.6,42.9,Not Available
2020,2695328.2,160.5,Not Available
2020,3682575.9,268.1,Not Available
2020,1836055.7,133.2,Not Available
2020,1825405.1,117.1,Not Available
2020,1274300.8,94,Not Available
2020,2129084,124.3,Not Available
2020,1481825.5,109.3,Not Available
2020,3735027,275.6,Not Available
2020,1664967,121.8,Not Available
2020,2620910.6,193.4,Not Available
2020,2090897.4,126,Not Available
2020,11723637.3,842.3,Not Available
2020,1143684.5,81.9,Not Available
2020,2431958.5,140.1,Not Available
2020,1688061.1,110,Not Available
2020,5026978,316,Not Available
2020,1464208.6,103.1,Not Available
2020,3296402.6,186.8,Not Available
2020,6489162.5,430.3,Not Available
2020,2569150.2,154.4,Not Available
2020,1122840.5,66.1,Not Available
2020,4914892.8,282,Not Available
2020,974516.2,71.9,Not Available
2020,4752752.6,305.7,Not Available
2020,2328057.7,136.5,Not Available
2020,3414058.9,224.7,Not Available
2020,2705611,151.2,Not Available
2020,6755333.2,387.8,Not Available
2020,1506407.1,98.5,Not Available
2020,4524076.2,265,Not Available
2020,4449467.2,251.1,Not Available
2020,10277644.9,576.7,Not Available
2020,4044389.4,226.2,Not Available
2020,3756776.6,207.4,Not Available
2020,7720580.3,472,Not Available
2020,885601.1,65.3,Not Available
2020,1899645.6,112.7,Not Available
2020,3957986.3,233.3,Not Available
2020,4596387.7,289.8,Not Available
2020,4171669.5,269.4,Not Available
2020,1758164.3,129.7,Not Available
2020,2335359.5,172.2,Not Available
2020,3685265,241.4,Not Available
2020,1836032.2,107.3,Not Available
2020,5454082.5,402.4,Not Available
2020,3749678.5,207.6,Not Available
2020,4844084.3,305.4,Not Available
2020,3042555.4,167.8,Not Available
2020,1219658.1,90,Not Available
2020,3550876.7,195.9,Not Available
2020,4826811.1,353.5,Not Available
2020,3613099.7,200.1,Not Available
2020,1764664.7,108.9,Not Available
2020,438132.9,25.5,Not Available
2020,1922663.5,120.2,Not Available
2020,Not Available,0,Not Available
2020,3818762,223.4,Not Available
2020,10329.1,0.8,Not Available
2020,2281157.5,140.7,Not Available
2020,1173233.1,80.1,Not Available
2020,2735191.4,154.9,Not Available
2020,2611306.3,186.9,Not Available
2020,2641199.8,140.3,Not Available
2020,15254740.3,869.4,Not Available
2020,3085195.4,192.1,Not Available
2020,783217.5,53.7,Not Available
2020,1600152.2,98,Not Available
2020,2886906.6,178.3,Not Available
2020,624774.1,46.1,Not Available
2020,2633881,191.7,Not Available
2020,3017875.2,219.4,Not Available
2020,Not Available,Not Available,Not Available
2020,4402560.4,249.6,Not Available
2020,3417750.5,195.1,Not Available
2020,3379382.3,191.1,Not Available
2020,741043.6,50.6,Not Available
2020,2417236.7,138.2,Not Available
2020,3451212,197.6,Not Available
2020,2863120.2,174,Not Available
2020,1107470.9,71.2,Not Available
2020,1861388.7,137.3,Not Available
2020,6834399.5,378,Not Available
2020,5503067.6,346.7,Not Available
2020,2091076.3,153.5,Not Available
2020,2724834.2,164.2,Not Available
2020,1648194.5,116.6,Not Available
2020,1281315.9,87.9,Not Available
2020,2736028.3,157,Not Available
2020,5269180,311.9,Not Available
2020,9697696.1,714.3,Not Available
2020,2009958.6,137.3,Not Available
2020,16905679.2,953.5,Not Available
2020,6284198.8,394.8,Not Available
2020,2574579.3,146.6,Not Available
2020,Not Available,Not Available,Not Available
2020,Not Available,Not Available,Not Available
2020,3209649.8,178.5,Not Available
2020,Not Available,Not Available,Not Available
2020,1813494.1,106.1,Not Available
2020,12380147.3,807.8,Not Available
2020,3005584.5,221.9,Not Available
2020,1008041.5,65.2,Not Available
2020,3679843.3,214.4,Not Available
2020,Not Available,Not Available,Not Available
2020,4032642.6,223.1,Not Available
2020,3618619,202.7,Not Available
2020,Not Available,Not Available,Not Available
2020,4704120.5,313.7,Not Available
2020,751033.2,88.8,Not Available
2020,888456.6,60.8,Not Available
2020,3348245.3,206.7,Not Available
2020,82192,6.1,Not Available
2020,5675847.9,409.8,Not Available
2020,4996113.4,314.3,Not Available
2020,7480890.2,430,Not Available
2020,Not Available,Not Available,Not Available
2020,3933240.5,217.5,Not Available
2020,491694.9,36.3,Not Available
2020,3561339.2,197.4,Not Available
2020,4194741.7,258.5,Not Available
2020,5398956.4,299.3,Not Available
2020,3250047.6,181.9,Not Available
2020,7696646.6,460,Not Available
2020,11152848,631.4,Not Available
2020,2964807.4,166.4,Not Available
2020,2030468.3,149.8,Not Available
2020,1461664.9,85,Not Available
2020,2960516.8,190.5,Not Available
2020,2196679.9,126.2,Not Available
2020,3441969.7,189.5,Not Available
2020,85090.5,6.3,Not Available
2020,2793804.2,201.3,Not Available
2020,3051817.3,197.8,Not Available
2020,1009618.9,54.5,Not Available
2020,3816658.8,223.6,Not Available
2020,2781738.5,154.9,Not Available
2020,1087917.7,64.6,Not Available
2020,2314067.8,144,Not Available
2020,2596344.4,146.1,Not Available
2020,4115430.4,237.1,Not Available
2020,3563289.8,200.1,Not Available
2020,4984155.8,367.2,Not Available
2020,2553631.1,141.1,Not Available
2020,2492092.2,183.9,Not Available
2020,4569861.8,275.2,Not Available
2020,2846443.9,167.8,Not Available
2020,Not Available,Not Available,Not Available
2020,2223112.6,143.2,Not Available
2020,6348500.1,367.8,Not Available
2020,11929490.3,730,Not Available
2020,7170427,482.6,Not Available
2020,1788117.8,118.4,Not Available
2020,1355612.6,89.9,Not Available
2020,1585009.1,106.3,Not Available
2020,3593458.6,209.7,Not Available
2020,2188550.9,158.9,Not Available
2020,3628189.7,271,Not Available
2020,618212.3,43.9,Not Available
2020,2255383.5,159.4,Not Available
2020,1334201.6,77.6,Not Available
2020,Not Available,Not Available,Not Available
2020,1910338.7,112.8,Not Available
2020,3836799.5,262.9,Not Available
2020,4522285.6,299.5,Not Available
2020,3140672.3,190.5,Not Available
2020,1367609.5,93.2,Not Available
2020,4512792.3,255.5,Not Available
2020,Not Available,Not Available,Not Available
2020,5405127.4,333.4,Not Available
2020,1837638.5,116.9,Not Available
2020,1848786.2,136.4,Not Available
2020,6934438,513,Not Available
2020,6667595.6,451.3,Not Available
2020,15150554.8,866.9,Not Available
2020,3326457.1,200.1,Not Available
2020,5586389.1,315.5,Not Available
2020,Not Available,Not Available,Not Available
2020,Not Available,Not Available,Not Available
2020,Not Available,Not Available,Not Available
2020,6000682.7,332.7,Not Available
2020,4117142.5,238.6,Not Available
2020,5564739.8,316.3,Not Available
2020,7638385,433.6,Not Available
2020,2543269.1,187.7,Not Available
2020,11479749.5,848.9,Not Available
2020,Not Available,Not Available,Not Available
2020,5203265.8,300.9,Not Available
2020,2524352.5,171.5,Not Available
2020,3060878,184.4,Not Available
2020,1438992.2,106.2,Not Available
2020,3805172,213,Not Available
2020,3207023,178.7,Not Available
2020,11658564.3,825.5,Not Available
2020,5778069.5,332.2,Not Available
2020,5776609.9,354.3,Not Available
2020,2763189.8,186.7,Not Available
2020,6046730.9,364.1,Not Available
2020,8487914.4,622.2,Not Available
2020,4830857.5,272,Not Available
2020,3008553.7,218.5,Not Available
2020,3637959.3,206.3,Not Available
2020,2947701.6,173.9,Not Available
2020,2675095.6,195.7,Not Available
2020,7411828.1,545.9,Not Available
2020,5523222.2,317.6,Not Available
2020,1750409.7,126,Not Available
2020,1490987.6,102.8,Not Available
2020,1776233.9,101.1,Not Available
2020,5367996.9,393.8,Not Available
2020,4974715.4,337,Not Available
2020,4138541.1,254,Not Available
2020,3497692,258.8,Not Available
2020,3494323.9,210.7,Not Available
2020,1602716.9,106,Not Available
2020,5342863.2,299.8,Not Available
2020,2567557.9,147.7,Not Available
2020,1672887.6,95.2,Not Available
2020,2797837.8,194.9,Not Available
2020,1017454.9,63,Not Available
2020,2419301.4,171.4,Not Available
2020,6183418.3,355.2,Not Available
2020,3642074.5,235.9,Not Available
2020,5714304.5,335.6,Not Available
2020,5292186.2,328,Not Available
2020,4844444.7,356.1,Not Available
2020,2996216.2,180.6,Not Available
2020,3876366.9,241.3,Not Available
2020,4234907,257.2,Not Available
2020,5662766.4,350.3,Not Available
2020,2408128.2,166.3,Not Available
2020,3546865.3,256,Not Available
2020,44825702.2,2474.7,Not Available
2020,6675392.8,450.3,Not Available
2020,6469369.2,422,Not Available
2020,8451429.7,532.9,Not Available
2020,8211896.7,547.7,Not Available
2020,1807801.5,113.2,Not Available
2020,4012877.5,249.1,Not Available
2020,4415687.2,288.6,Not Available
2020,6810658.6,427.1,Not Available
2020,2004924.8,148.2,Not Available
2020,2849004.2,209.9,Not Available
2020,3120720.8,188.4,Not Available
2020,2421492.8,148.3,Not Available
2020,1358990.6,80.7,Not Available
2020,2138275.1,123.3,Not Available
2020,2834617.3,179.5,Not Available
2020,1889752.7,114.2,Not Available
2020,3394866.4,236.8,Not Available
2020,2228774.6,162.8,Not Available
2020,4080402.6,232.5,Not Available
2020,2142383.1,127.3,Not Available
2020,1953233.6,130.8,Not Available
2020,1240924.6,76.8,Not Available
2020,5750511.7,355.5,Not Available
2020,1356197.5,93,Not Available
2020,3509458.8,222.8,Not Available
2020,1301239.1,81.7,Not Available
2020,3740145.4,276,Not Available
2020,2696670.4,171,Not Available
2020,721497.1,52.8,Not Available
2020,1821381.2,115.5,Not Available
2020,4088892,269.9,Not Available
2020,2345549.5,145.5,Not Available
2020,2800310.8,172,Not Available
2020,1963446,133.5,Not Available
2020,1218517.1,80.4,Not Available
2020,1569241.8,100.4,Not Available
2020,5286334.2,391,Not Available
2020,669435.2,49,Not Available
2020,1998171,125.4,Not Available
2020,3529270.8,237.1,Not Available
2020,5125552.3,359,Not Available
2020,3223526.2,182.8,Not Available
2020,5150250,307.8,Not Available
2020,4309075.3,243.9,Not Available
2020,11454190.4,657.1,Not Available
2020,3022948.7,166.7,Not Available
2020,1907092.6,116.7,Not Available
2020,2563677.1,143.2,Not Available
2020,2871587.5,212.2,Not Available
2020,1107716.5,80.9,Not Available
2020,2978209.5,181,Not Available
2020,2898247.5,210.6,Not Available
2020,2594348.7,157,Not Available
2020,2441324.1,137.9,Not Available
2020,4144900.6,237.7,Not Available
2020,722291.3,52,Not Available
2020,3972626.6,228.4,Not Available
2020,5752281.4,427,Not Available
2020,4218386.3,248.9,Not Available
2020,6176215.2,460.3,Not Available
2020,1909136.4,109.3,Not Available
2020,1096679.1,73.6,Not Available
2020,1018951.4,73,Not Available
2020,4159638.2,247.3,Not Available
2020,1152109.2,74.6,Not Available
2020,6214536.6,463.1,Not Available
2020,4981898.4,335.1,Not Available
2020,8474796.4,477.2,Not Available
2020,1377446.2,90.7,Not Available
2020,2930752.2,165,Not Available
2020,2838915.4,206.2,Not Available
2020,4206140.5,232.7,Not Available
2020,Not Available,0,Not Available
2020,3751120.2,269.7,Not Available
2020,4715331.5,269,Not Available
2020,1793769.4,111.3,Not Available
2020,591194.4,43.6,Not Available
2020,4986221.9,364.2,Not Available
2020,2454257,137.5,Not Available
2020,1265521.4,85.7,Not Available
2020,893627.3,62.2,Not Available
2020,11579623,642.6,Not Available
2020,2403162.3,136.5,Not Available
2020,2127306.8,122.2,Not Available
2020,5467319.1,304.1,Not Available
2020,Not Available,Not Available,Not Available
2020,7177136.7,413.8,Not Available
2020,6165675.1,363,Not Available
2020,8259671.8,518.4,Not Available
2020,Not Available,Not Available,Not Available
2020,5930949.4,335.1,Not Available
2020,2701002.7,199.2,Not Available
2020,2188740.1,128.9,Not Available
2020,3478491.8,193.4,Not Available
2020,796184.8,56.3,Not Available
2020,4376705.9,240.8,Not Available
2020,Not Available,Not Available,Not Available
2020,6043233.6,334,Not Available
2020,273325.5,15,Not Available
2020,2405746,160.1,Not Available
2020,Not Available,Not Available,Not Available
2020,4857426.8,338.7,Not Available
2020,2424719.4,147.4,Not Available
2020,2424654.8,140.5,Not Available
2020,3480591.2,219,Not Available
2020,2671098.7,170.2,Not Available
2020,1203985.9,83.4,Not Available
2020,7250414.8,410.5,Not Available
2020,2226037.3,164,Not Available
2020,5541495.2,317.2,Not Available
2020,5509335.2,319,Not Available
2020,6792991.5,381.3,Not Available
2020,3459926.7,192.4,Not Available
2020,5341234.1,311.8,Not Available
2020,Not Available,Not Available,Not Available
2020,Not Available,0,Not Available
2020,5265201.6,304.8,Not Available
2020,Not Available,0,Not Available
2020,Not Available,Not Available,Not Available
2020,4844084.3,305.4,Not Available
2020,Not Available,0,Not Available
2020,Not Available,Not Available,Not Available
2020,Not Available,0,Not Available
2020,4342580.5,261.4,Not Available
2020,3590455.7,231.7,Not Available
2020,2607090.1,168.6,Not Available
2020,2656516.6,148.8,Not Available
2020,420840.2,30.4,Not Available
2020,Not Available,0,Not Available
2020,Not Available,Not Available,Not Available
2020,1400455.7,86.1,Not Available
2020,4999871.7,285.4,Not Available
2020,2417206.5,156.2,Not Available
2020,1555482.8,90.7,Not Available
2020,4636222.9,276,Not Available
2020,1437775.2,90.8,Not Available
2020,20074175,1382.5,Not Available
2020,5316446.5,317.5,Not Available
2020,5777996.7,398.8,Not Available
2020,12487171.3,827.2,Not Available
2020,2169983.7,142.8,Not Available
2020,1632864,96.3,Not Available
2020,6712501.5,387.3,Not Available
2020,2484999.1,139.2,Not Available
2020,2106626.7,155.4,Not Available
2020,2337632.9,131.7,Not Available
2020,5492944.7,310.2,Not Available
2020,516562.1,38.1,Not Available
2020,1951635.4,112.8,Not Available
2020,6380715.9,362,Not Available
2020,2409960.2,148.4,Not Available
2020,2912967.7,164.9,Not Available
2020,1470850.7,89.5,Not Available
2020,756065.5,55.8,Not Available
2020,1513358.2,108.7,Not Available
2020,877271.5,59.6,Not Available
2020,1588938.5,94.9,Not Available
2020,3477159.4,254.6,Not Available
2020,2206151.9,162.8,Not Available
2020,7876566.6,489.1,Not Available
2020,13179501.5,756.4,Not Available
2020,5203682.3,294.3,Not Available
2020,2186637.2,140.6,Not Available
2020,829880.3,59.8,Not Available
2020,769682.2,48.3,Not Available
2020,2147000,114,Not Available
2020,30013401.7,1594.2,Not Available
2020,4772689.4,345.1,Not Available
2020,10976010.6,801.9,Not Available
2020,7321900.4,534.9,Not Available
2020,4847246.3,287.9,Not Available
2020,16636119.1,1009.2,Not Available
2020,9211031.1,524.5,Not Available
2020,2423558.8,164.1,Not Available
2020,5063397.8,279.9,Not Available
2020,2982468.1,191.2,Not Available
2020,3483210.2,197.2,Not Available
2020,2664291.3,155.7,Not Available
2020,2361884.2,158.6,Not Available
2020,598580.2,44.2,Not Available
2020,3155461.8,232.2,Not Available
2020,2083686.3,120,Not Available
2020,19784146.1,1472.2,Not Available
2020,5091306.9,297.4,Not Available
2020,1036383,75.6,Not Available
2020,3741508.1,224.5,Not Available
2020,6917196.1,391.7,Not Available
2020,3402761.8,193.6,Not Available
2020,6809258.2,489.8,Not Available
2020,6951793,386.7,Not Available
2020,Not Available,Not Available,Not Available
2020,3624173.2,267.4,Not Available
2020,Not Available,Not Available,Not Available
2020,1084782,80,Not Available
2020,1806201.4,133.3,Not Available
2020,779042,57.5,Not Available
2020,4534607,334.6,Not Available
2020,3326368.8,199.7,Not Available
2020,1410157.4,103.7,Not Available
2020,1928764.3,121.8,Not Available
2020,7012939.4,424,Not Available
2020,15608991.5,985.5,Not Available
2020,1089790.5,65,Not Available
2020,1907432.9,130.3,Not Available
2020,2150535.5,122.7,Not Available
2020,2890620.8,172.1,Not Available
2020,2223878.7,149.9,Not Available
2020,17176879.2,960,Not Available
2020,4493925.1,281.4,Not Available
2020,894513.8,60.9,Not Available
2020,1656531.1,107.8,Not Available
2020,1522536.6,92.6,Not Available
2020,11023643.9,685.9,Not Available
2020,488570.9,33.2,Not Available
2020,632270.5,42.2,Not Available
2020,4914039.9,316.1,Not Available
2020,2958492.6,167.1,Not Available
2020,3943266.6,252.7,Not Available
